Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.140.130-192.168.140.2-44989-53-17,192.168.140.130,44989,192.168.140.2,53,17,25/09/2024 01:04:15 AM,16160,0,2,0.0,218.0,0,0,0,0,147.0,71.0,109.0,53.74011537017761,13490.099009900989,123.76237623762376,16160.0,0.0,16160.0,16160.0,0,0,0,0,0,16160.0,16160.0,0.0,16160.0,16160.0,0,0,0,0,0,16,0.0,123.76237623762376,71.0,147.0,96.33333333333333,43.878620458411554,1925.3333333333333,0,0,0,0,0,0,0,0,0.0,144.5,0.0,109.0,0,0,0,0,0,0,0,0,2,218,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-49732-53-17,192.168.140.130,49732,192.168.140.2,53,17,25/09/2024 01:04:44 AM,6938,0,2,0.0,193.0,0,0,0,0,129.0,64.0,96.5,45.96194077712559,27817.814932257137,288.2675122513693,6938.0,0.0,6938.0,6938.0,0,0,0,0,0,6938.0,6938.0,0.0,6938.0,6938.0,0,0,0,0,0,16,0.0,288.2675122513693,64.0,129.0,85.66666666666667,37.52776749732568,1408.3333333333335,0,0,0,0,0,0,0,0,0.0,128.5,0.0,96.5,0,0,0,0,0,0,0,0,2,193,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
142.250.181.163-192.168.140.130-80-36898-6,192.168.140.130,36898,142.250.181.163,80,6,25/09/2024 01:04:38 AM,19378802,15,16,2890.0,4913.0,413.0,0.0,192.66666666666666,213.198655405391,702.0,0.0,307.06250000000006,359.5948588342164,402.6564696826976,1.5996860899863676,645960.0666666668,1935198.9545474064,9396034.0,24.0,1.9341404E7,1381528.8571428573,2695039.575112106,9396034.0,10435.0,1.9378772E7,1291918.1333333333,2622873.599637397,9396873.0,10950.0,0,0,0,0,300,344,0.7740416564450165,0.825644433541351,0.0,702.0,243.84374999999997,297.2275232962767,88344.2006048387,0,1,0,0,0,0,0,0,1.0,251.70967741935485,192.66666666666666,307.0625,0,0,0,0,0,0,15,2890,16,4913,-1,64240,7,0,2066999.5,2588901.066580278,3897629.0,236370.0,7259790.5,3021104.5302313687,9396034.0,5123547.0,No Label
192.168.140.130-34.160.144.191-52684-443-6,192.168.140.130,52684,34.160.144.191,443,6,25/09/2024 01:04:32 AM,551530,13,14,866.0,9270.0,296.0,0.0,66.61538461538461,100.05043599899874,5817.0,0.0,662.1428571428571,1660.4730029141074,18377.96674704912,48.954725944191615,21212.69230769231,49701.36387808225,249099.0,15.0,509861.0,42488.416666666664,70309.93784724413,249099.0,157.0,551530.0,42425.38461538461,77019.64219009163,291240.0,474.0,0,0,0,0,260,304,23.570793973129298,25.38393197106232,0.0,5817.0,362.0000000000001,1193.9641411576692,1425550.3703703706,0,1,0,0,0,0,0,0,1.0,375.4074074074074,66.61538461538461,662.1428571428571,0,0,0,0,0,0,13,866,14,9270,-1,64240,6,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-51344-53-17,192.168.140.130,51344,192.168.140.2,53,17,25/09/2024 01:04:51 AM,16226,0,2,0.0,141.0,0,0,0,0,102.0,39.0,70.5,44.54772721475249,8689.757179834833,123.25896708985579,16226.0,0.0,16226.0,16226.0,0,0,0,0,0,16226.0,16226.0,0.0,16226.0,16226.0,0,0,0,0,0,16,0.0,123.25896708985579,39.0,102.0,60.0,36.373066958946424,1323.0,0,0,0,0,0,0,0,0,0.0,90.0,0.0,70.5,0,0,0,0,0,0,0,0,2,141,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-41831-53-17,192.168.140.130,41831,192.168.140.2,53,17,25/09/2024 01:04:40 AM,8459,0,2,0.0,256.0,0,0,0,0,216.0,40.0,128.0,124.45079348883236,30263.62454190803,236.43456673365648,8459.0,0.0,8459.0,8459.0,0,0,0,0,0,8459.0,8459.0,0.0,8459.0,8459.0,0,0,0,0,0,16,0.0,236.43456673365648,40.0,216.0,98.66666666666666,101.61364737737412,10325.333333333332,0,0,0,0,0,0,0,0,0.0,148.0,0.0,128.0,0,0,0,0,0,0,0,0,2,256,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-39007-53-17,192.168.140.130,39007,192.168.140.2,53,17,25/09/2024 01:04:31 AM,24326,0,2,0.0,214.0,0,0,0,0,170.0,44.0,107.0,89.09545442950498,8797.17175039053,82.21655841486475,24326.0,0.0,24326.0,24326.0,0,0,0,0,0,24326.0,24326.0,0.0,24326.0,24326.0,0,0,0,0,0,16,0.0,82.21655841486475,44.0,170.0,86.0,72.74613391789285,5292.0,0,0,0,0,0,0,0,0,0.0,129.0,0.0,107.0,0,0,0,0,0,0,0,0,2,214,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-41948-53-17,192.168.140.130,41948,192.168.140.2,53,17,25/09/2024 01:04:35 AM,7493,0,2,0.0,152.0,0,0,0,0,106.0,46.0,76.0,42.42640687119285,20285.599893233684,266.9157880688643,7493.0,0.0,7493.0,7493.0,0,0,0,0,0,7493.0,7493.0,0.0,7493.0,7493.0,0,0,0,0,0,16,0.0,266.9157880688643,46.0,106.0,66.0,34.64101615137755,1200.0,0,0,0,0,0,0,0,0,0.0,99.0,0.0,76.0,0,0,0,0,0,0,0,0,2,152,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-49963-53-17,192.168.140.130,49963,192.168.140.2,53,17,25/09/2024 01:04:45 AM,10908,0,2,0.0,108.0,0,0,0,0,62.0,46.0,54.0,11.313708498984761,9900.990099009901,183.35166850018337,10908.0,0.0,10908.0,10908.0,0,0,0,0,0,10908.0,10908.0,0.0,10908.0,10908.0,0,0,0,0,0,16,0.0,183.35166850018337,46.0,62.0,51.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,77.0,0.0,54.0,0,0,0,0,0,0,0,0,2,108,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-34.117.188.166-53932-443-17,192.168.140.130,53932,34.117.188.166,443,17,25/09/2024 01:04:30 AM,1727734,23,18,1214.0,7962.0,209.0,31.0,52.78260869565218,38.747382928327774,1357.0,27.0,442.3333333333331,550.6135615090196,5311.002735374774,23.73050481150455,43193.350000000006,50372.688647387746,202670.0,2.0,1533866.0,69721.18181818181,77459.13906093074,203437.0,278.0,1727734.0,101631.41176470589,74994.0537743317,225873.0,2.0,0,0,0,0,184,144,13.31223440645377,10.418270405050777,27.0,1357.0,250.78571428571433,440.97644070217103,194460.22125435536,0,0,0,0,0,0,0,0,0.0,256.9024390243902,52.78260869565217,442.3333333333333,0,0,0,0,0,0,23,1214,18,7962,-1,-1,23,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-43450-53-17,192.168.140.130,43450,192.168.140.2,53,17,25/09/2024 01:04:43 AM,5933,0,2,0.0,213.0,0,0,0,0,149.0,64.0,106.5,60.10407640085654,35900.893308612845,337.09758975223326,5933.0,0.0,5933.0,5933.0,0,0,0,0,0,5933.0,5933.0,0.0,5933.0,5933.0,0,0,0,0,0,16,0.0,337.09758975223326,64.0,149.0,92.33333333333333,49.074772881118186,2408.333333333333,0,0,0,0,0,0,0,0,0.0,138.5,0.0,106.5,0,0,0,0,0,0,0,0,2,213,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-36509-53-17,192.168.140.130,36509,192.168.140.2,53,17,25/09/2024 01:04:32 AM,10147,0,2,0.0,300.0,0,0,0,0,236.0,64.0,150.0,121.62236636408618,29565.38878486252,197.10259189908348,10147.0,0.0,10147.0,10147.0,0,0,0,0,0,10147.0,10147.0,0.0,10147.0,10147.0,0,0,0,0,0,16,0.0,197.10259189908348,64.0,236.0,121.33333333333334,99.30424630061563,9861.333333333334,0,0,0,0,0,0,0,0,0.0,182.0,0.0,150.0,0,0,0,0,0,0,0,0,2,300,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-58988-53-17,192.168.140.130,58988,192.168.140.2,53,17,25/09/2024 01:04:35 AM,6518,0,2,0.0,214.0,0,0,0,0,170.0,44.0,107.0,89.09545442950498,32832.15710340595,306.84258975145747,6518.0,0.0,6518.0,6518.0,0,0,0,0,0,6518.0,6518.0,0.0,6518.0,6518.0,0,0,0,0,0,16,0.0,306.84258975145747,44.0,170.0,86.0,72.74613391789285,5292.0,0,0,0,0,0,0,0,0,0.0,129.0,0.0,107.0,0,0,0,0,0,0,0,0,2,214,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-13.107.5.93-49122-443-6,192.168.140.130,49122,13.107.5.93,443,6,25/09/2024 01:04:10 AM,46399388,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06465602520447036,2.3199694E7,3.2808778839697767E7,4.6399004E7,384.0,0,0,0,0,0,4.6399388E7,4.6399388E7,0.0,4.6399388E7,4.6399388E7,0,0,0,0,20,40,0.021552008401490123,0.04310401680298025,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0,0,0,0,4.6399004E7,0.0,4.6399004E7,4.6399004E7,No Label
192.168.140.130-192.168.140.2-58653-53-17,192.168.140.130,58653,192.168.140.2,53,17,25/09/2024 01:04:39 AM,20415,0,2,0.0,233.0,0,0,0,0,159.0,74.0,116.5,60.10407640085654,11413.176585843743,97.96718099436688,20415.0,0.0,20415.0,20415.0,0,0,0,0,0,20415.0,20415.0,0.0,20415.0,20415.0,0,0,0,0,0,16,0.0,97.96718099436688,74.0,159.0,102.33333333333333,49.074772881118186,2408.333333333333,0,0,0,0,0,0,0,0,0.0,153.5,0.0,116.5,0,0,0,0,0,0,0,0,2,233,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-20.42.73.30-55516-443-6,192.168.140.130,55516,20.42.73.30,443,6,25/09/2024 01:04:04 AM,11070069,6,11,4819.0,315.0,2316.0,0.0,803.1666666666666,1171.716931117182,119.0,0.0,28.63636363636364,49.34424531244292,463.77308036652704,1.5356724515447917,691879.3125,2472281.1490000547,9936938.0,3.0,1.1069041E7,2213808.2,4326372.414896884,9937688.0,223.0,1.1070069E7,1107006.9,3110918.94875887,9937601.0,3.0,0,1,0,0,120,220,0.5420020417216912,0.9936704098231005,0.0,2316.0,291.8333333333333,737.6270578487398,544093.6764705881,0,0,0,1,1,0,0,0,1.0,309.0,803.1666666666666,28.636363636363637,0,0,0,0,0,0,6,4819,11,315,-1,64240,5,0,537552.0,0.0,537552.0,537552.0,9936938.0,0.0,9936938.0,9936938.0,No Label
192.168.140.130-192.168.140.2-54235-53-17,192.168.140.130,54235,192.168.140.2,53,17,25/09/2024 01:04:33 AM,15852,0,2,0.0,196.0,0,0,0,0,140.0,56.0,98.0,59.39696961966999,12364.370426444611,126.16704516780216,15852.0,0.0,15852.0,15852.0,0,0,0,0,0,15852.0,15852.0,0.0,15852.0,15852.0,0,0,0,0,0,16,0.0,126.16704516780216,56.0,140.0,84.0,48.49742261192856,2352.0,0,0,0,0,0,0,0,0,0.0,126.0,0.0,98.0,0,0,0,0,0,0,0,0,2,196,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-41825-53-17,192.168.140.130,41825,192.168.140.2,53,17,25/09/2024 01:04:39 AM,9893,0,2,0.0,262.0,0,0,0,0,203.0,59.0,131.0,101.82337649086284,26483.372081269583,202.16314565854643,9893.0,0.0,9893.0,9893.0,0,0,0,0,0,9893.0,9893.0,0.0,9893.0,9893.0,0,0,0,0,0,16,0.0,202.16314565854643,59.0,203.0,107.0,83.13843876330611,6912.0,0,0,0,0,0,0,0,0,0.0,160.5,0.0,131.0,0,0,0,0,0,0,0,0,2,262,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-101.50.113.9-52312-80-6,192.168.140.130,52312,101.50.113.9,80,6,25/09/2024 01:04:39 AM,11485565,5,5,416.0,890.0,416.0,0.0,83.20000000000002,186.0408557279825,890.0,0.0,178.0,398.02009999496255,113.70794558212853,0.8706580825584114,1276173.8888888888,3449239.28052402,1.043004E7,35.0,1.1477342E7,2869335.5,5063042.995840512,1.043004E7,494.0,1.1485565E7,2871391.25,5722306.994383377,1.1454842E7,1107.0,0,0,0,0,100,124,0.4353290412792057,0.4353290412792057,0.0,890.0,118.72727272727272,284.62223767973256,81009.81818181819,0,1,0,0,0,0,0,0,1.0,130.6,83.2,178.0,0,0,0,0,0,0,5,416,5,890,-1,64240,1,0,30788.0,0.0,30788.0,30788.0,1.043004E7,0.0,1.043004E7,1.043004E7,No Label
192.168.140.130-192.168.140.2-48690-53-17,192.168.140.130,48690,192.168.140.2,53,17,25/09/2024 01:04:30 AM,7454,0,2,0.0,130.0,0,0,0,0,73.0,57.0,65.0,11.313708498984761,17440.3005097934,268.31231553528306,7454.0,0.0,7454.0,7454.0,0,0,0,0,0,7454.0,7454.0,0.0,7454.0,7454.0,0,0,0,0,0,16,0.0,268.31231553528306,57.0,73.0,62.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,93.5,0.0,65.0,0,0,0,0,0,0,0,0,2,130,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-43391-53-17,192.168.140.130,43391,192.168.140.2,53,17,25/09/2024 01:04:35 AM,13527,0,2,0.0,145.0,0,0,0,0,105.0,40.0,72.5,45.96194077712559,10719.302136467804,147.8524432616249,13527.0,0.0,13527.0,13527.0,0,0,0,0,0,13527.0,13527.0,0.0,13527.0,13527.0,0,0,0,0,0,16,0.0,147.8524432616249,40.0,105.0,61.66666666666667,37.52776749732568,1408.3333333333335,0,0,0,0,0,0,0,0,0.0,92.5,0.0,72.5,0,0,0,0,0,0,0,0,2,145,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-38881-53-17,192.168.140.130,38881,192.168.140.2,53,17,25/09/2024 01:04:38 AM,6860,0,2,0.0,141.0,0,0,0,0,102.0,39.0,70.5,44.54772721475249,20553.93586005831,291.5451895043732,6860.0,0.0,6860.0,6860.0,0,0,0,0,0,6860.0,6860.0,0.0,6860.0,6860.0,0,0,0,0,0,16,0.0,291.5451895043732,39.0,102.0,60.0,36.373066958946424,1323.0,0,0,0,0,0,0,0,0,0.0,90.0,0.0,70.5,0,0,0,0,0,0,0,0,2,141,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-44233-53-17,192.168.140.130,44233,192.168.140.2,53,17,25/09/2024 01:04:51 AM,14227,0,2,0.0,128.0,0,0,0,0,72.0,56.0,64.0,11.313708498984761,8996.977577844942,140.57777465382722,14227.0,0.0,14227.0,14227.0,0,0,0,0,0,14227.0,14227.0,0.0,14227.0,14227.0,0,0,0,0,0,16,0.0,140.57777465382722,56.0,72.0,61.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,92.0,0.0,64.0,0,0,0,0,0,0,0,0,2,128,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-34.120.208.123-45796-443-6,34.120.208.123,443,192.168.140.130,45796,6,25/09/2024 01:04:35 AM,2333,1,2,38.0,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,16288.041148735534,1285.8979854264894,1166.5,1608.6679271993955,2304.0,29.0,0,0,0,0,0,2333.0,2333.0,0.0,2333.0,2333.0,0,0,0,0,20,40,428.6326618088298,857.2653236176596,0.0,38.0,9.5,19.0,361.0,0,0,0,0,1,0,0,0,2.0,12.666666666666666,38.0,0.0,0,0,0,0,0,0,1,38,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-54530-53-17,192.168.140.130,54530,192.168.140.2,53,17,25/09/2024 01:04:44 AM,8473,0,2,0.0,262.0,0,0,0,0,198.0,64.0,131.0,94.75230867899737,30921.751445768914,236.0439041661749,8473.0,0.0,8473.0,8473.0,0,0,0,0,0,8473.0,8473.0,0.0,8473.0,8473.0,0,0,0,0,0,16,0.0,236.0439041661749,64.0,198.0,108.66666666666666,77.36493607140984,5985.333333333333,0,0,0,0,0,0,0,0,0.0,163.0,0.0,131.0,0,0,0,0,0,0,0,0,2,262,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-56282-53-17,192.168.140.130,56282,192.168.140.2,53,17,25/09/2024 01:04:57 AM,9496,0,2,0.0,120.0,0,0,0,0,74.0,46.0,60.0,19.79898987322333,12636.899747262007,210.6149957877001,9496.0,0.0,9496.0,9496.0,0,0,0,0,0,9496.0,9496.0,0.0,9496.0,9496.0,0,0,0,0,0,16,0.0,210.6149957877001,46.0,74.0,55.333333333333336,16.165807537309522,261.33333333333337,0,0,0,0,0,0,0,0,0.0,83.0,0.0,60.0,0,0,0,0,0,0,0,0,2,120,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-101.50.113.11-45310-80-6,192.168.140.130,45310,101.50.113.11,80,6,25/09/2024 01:04:31 AM,25052374,12,12,1664.0,3556.0,416.0,0.0,138.66666666666669,204.82424098960968,889.0,0.0,296.3333333333333,437.71334192250725,208.3634868296314,0.957993042894857,1089233.652173913,2945596.58086076,1.0496805E7,37.0,2.5035641E7,2275967.3636363638,4014968.8241614103,1.0497209E7,1786.0,2.5052374E7,2277488.5454545454,4262305.3612547135,1.1051583E7,2235.0,0,0,0,0,240,264,0.4789965214474285,0.4789965214474285,0.0,889.0,208.79999999999995,339.33587097937834,115148.83333333331,0,1,0,0,0,0,0,0,1.0,217.5,138.66666666666666,296.3333333333333,0,0,0,0,0,0,12,1664,12,3556,-1,64240,4,0,2264064.0,1753148.227372118,3503727.0,1024401.0,1.02619575E7,332124.51958941546,1.0496805E7,1.002711E7,No Label
142.250.181.182-192.168.140.130-443-34217-17,192.168.140.130,34217,142.250.181.182,443,17,25/09/2024 01:04:41 AM,1234568,16,16,4876.0,9987.0,1357.0,37.0,304.75,524.2554720744457,1357.0,27.0,624.1874999999999,619.6456211685299,12039.029036877677,25.919997926400164,39824.774193548394,59848.509202658046,210334.0,3.0,1115970.0,74398.0,90214.57140775936,247419.0,114.0,1234568.0,82304.53333333333,93270.96620742528,249334.0,3.0,0,0,0,0,128,128,12.959998963200082,12.959998963200082,27.0,1357.0,491.51515151515116,598.719003436301,358464.4450757574,0,0,0,0,0,0,0,0,1.0,506.875,304.75,624.1875,0,0,0,0,0,0,16,4876,16,9987,-1,-1,16,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-37687-53-17,192.168.140.130,37687,192.168.140.2,53,17,25/09/2024 01:04:35 AM,6806,0,2,0.0,285.0,0,0,0,0,241.0,44.0,142.5,139.30003589374985,41874.816338524826,293.8583602703497,6806.0,0.0,6806.0,6806.0,0,0,0,0,0,6806.0,6806.0,0.0,6806.0,6806.0,0,0,0,0,0,16,0.0,293.8583602703497,44.0,241.0,109.66666666666667,113.73800303035628,12936.333333333334,0,0,0,0,0,0,0,0,0.0,164.5,0.0,142.5,0,0,0,0,0,0,0,0,2,285,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-38916-53-17,192.168.140.130,38916,192.168.140.2,53,17,25/09/2024 01:04:39 AM,30591,0,2,0.0,213.0,0,0,0,0,149.0,64.0,106.5,60.10407640085654,6962.832205550652,65.37870615540518,30591.0,0.0,30591.0,30591.0,0,0,0,0,0,30591.0,30591.0,0.0,30591.0,30591.0,0,0,0,0,0,16,0.0,65.37870615540518,64.0,149.0,92.33333333333333,49.074772881118186,2408.333333333333,0,0,0,0,0,0,0,0,0.0,138.5,0.0,106.5,0,0,0,0,0,0,0,0,2,213,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-37895-53-17,192.168.140.130,37895,192.168.140.2,53,17,25/09/2024 01:04:46 AM,13978,0,2,0.0,213.0,0,0,0,0,149.0,64.0,106.5,60.10407640085654,15238.231506653312,143.08198597796536,13978.0,0.0,13978.0,13978.0,0,0,0,0,0,13978.0,13978.0,0.0,13978.0,13978.0,0,0,0,0,0,16,0.0,143.08198597796536,64.0,149.0,92.33333333333333,49.074772881118186,2408.333333333333,0,0,0,0,0,0,0,0,0.0,138.5,0.0,106.5,0,0,0,0,0,0,0,0,2,213,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
142.250.181.163-192.168.140.130-443-38268-17,192.168.140.130,38268,142.250.181.163,443,17,25/09/2024 01:04:57 AM,808914,14,15,2333.0,9984.0,1357.0,31.0,166.64285714285717,357.44512373721994,1357.0,25.0,665.5999999999998,614.8560574870929,15226.587746039751,35.850535409202955,28889.785714285714,33936.76679568891,104290.0,5.0,688800.0,52984.615384615376,55886.20320427702,144644.0,326.0,808914.0,57779.57142857143,54458.143044013144,147064.0,5.0,0,0,0,0,112,120,17.30715502513246,18.543380384070495,25.0,1357.0,455.79999999999995,575.2543905031091,330917.6137931035,0,0,0,0,0,0,0,0,1.0,471.51724137931035,166.64285714285714,665.6,0,0,0,0,0,0,14,2333,15,9984,-1,-1,14,0,0,0,0,0,0,0,0,0,No Label
142.250.201.138-192.168.140.130-443-60017-17,192.168.140.130,60017,142.250.201.138,443,17,25/09/2024 01:04:41 AM,1522450,15,25,2318.0,23547.0,1357.0,31.0,154.5333333333333,340.8839070640298,1357.0,27.0,941.88,576.7830556919415,16989.063680252224,26.273440835495418,39037.179487179485,71471.4931706753,276537.0,3.0,1419822.0,101415.85714285712,115159.87682606041,312018.0,136.0,1522450.0,63435.416666666664,109479.13755276437,368210.0,3.0,0,0,0,0,120,200,9.852540313310781,16.420900522184635,27.0,1357.0,663.9512195121952,630.7761073161979,397878.49756097555,0,0,0,0,0,0,0,0,1.0,680.55,154.53333333333333,941.88,0,0,0,0,0,0,15,2318,25,23547,-1,-1,15,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-34.120.158.37-42780-443-6,34.120.158.37,443,192.168.140.130,42780,6,25/09/2024 01:04:47 AM,7555,2,2,39.0,0.0,39.0,0.0,19.5,27.577164466275352,0.0,0.0,0.0,0.0,5162.144275314361,529.450694904037,2518.333333333333,4033.6314077185257,7172.0,25.0,7172.0,7172.0,0.0,7172.0,7172.0,7555.0,7555.0,0.0,7555.0,7555.0,0,0,0,0,40,40,264.7253474520185,264.7253474520185,0.0,39.0,7.8,17.44133022449836,304.2,0,0,0,0,1,0,0,0,1.0,9.75,19.5,0.0,0,0,0,0,0,0,2,39,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-36915-53-17,192.168.140.130,36915,192.168.140.2,53,17,25/09/2024 01:04:54 AM,8082,0,2,0.0,285.0,0,0,0,0,241.0,44.0,142.5,139.30003589374985,35263.548626577576,247.46349913387775,8082.0,0.0,8082.0,8082.0,0,0,0,0,0,8082.0,8082.0,0.0,8082.0,8082.0,0,0,0,0,0,16,0.0,247.46349913387775,44.0,241.0,109.66666666666667,113.73800303035628,12936.333333333334,0,0,0,0,0,0,0,0,0.0,164.5,0.0,142.5,0,0,0,0,0,0,0,0,2,285,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-192.168.140.2-54935-53-17,192.168.140.130,54935,192.168.140.2,53,17,25/09/2024 01:04:39 AM,5202,0,2,0.0,233.0,0,0,0,0,159.0,74.0,116.5,60.10407640085654,44790.46520569012,384.46751249519417,5202.0,0.0,5202.0,5202.0,0,0,0,0,0,5202.0,5202.0,0.0,5202.0,5202.0,0,0,0,0,0,16,0.0,384.46751249519417,74.0,159.0,102.33333333333333,49.074772881118186,2408.333333333333,0,0,0,0,0,0,0,0,0.0,153.5,0.0,116.5,0,0,0,0,0,0,0,0,2,233,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.140.130-34.107.221.82-58538-80-6,192.168.140.130,58538,34.107.221.82,80,6,25/09/2024 01:04:29 AM,21626182,6,6,293.0,297.0,293.0,0.0,48.833333333333336,119.61674910591186,297.0,0.0,49.5,121.24974226776732,27.281745802379728,0.55488296547213,1966016.5454545459,4107553.316694827,1.026337E7,44.0,2.1577485E7,4315497.0,5434333.191772795,1.026337E7,3281.0,2.1626182E7,4325236.4,5889432.049460312,1.1287915E7,3930.0,0,0,0,0,120,144,0.277441482736065,0.277441482736065,0.0,297.0,45.38461538461539,110.78548224800518,12273.423076923073,0,1,0,0,0,0,0,0,1.0,49.166666666666664,48.833333333333336,49.5,0,0,0,0,0,0,6,293,6,297,-1,64240,1,0,561384.0,654946.3423655407,1024501.0,98267.0,1.02514405E7,16870.860692329836,1.026337E7,1.0239511E7,No Label
142.250.181.182-192.168.140.130-443-35056-6,192.168.140.130,35056,142.250.181.182,443,6,25/09/2024 01:04:41 AM,1348404,10,11,956.0,5206.0,691.0,0.0,95.6,216.03610809306855,2824.0,0.0,473.27272727272737,893.7809676771028,4569.847019142631,15.573967445958333,67420.2,197902.41668017252,887082.0,17.0,1301199.0,144577.66666666666,283935.6748358684,887082.0,373.0,1348404.0,134840.4,269700.6575430538,887771.0,415.0,0,0,0,0,200,244,7.416174974265873,8.15779247169246,0.0,2824.0,280.0909090909091,663.2466975554283,439896.18181818177,0,1,0,0,0,0,0,0,1.0,293.42857142857144,95.6,473.27272727272725,0,0,0,0,0,0,10,956,11,5206,-1,64240,4,0,0,0,0,0,0,0,0,0,No Label
